id,region,country,ISO3,year,levels_income,GDPpercap,country_population_1000,urban_percentage,residence,levels_waterservice,method_waterservice,served_percentage,served_population_1000
4283,ASEAN,Thailand,THA,2019,Upper middle income,7628.576033073508,71307.763,50.69199752807617,national,improved,piped,79.70923972361761,56838.87575121911
4284,ASEAN,Thailand,THA,2019,Upper middle income,7628.576033073508,71307.763,50.69199752807617,national,improved,non-piped,20.29075847959343,14468.885967530887
4285,ASEAN,Thailand,THA,2020,Upper middle income,7001.785460233889,71475.664,51.43000030517578,rural,safely managed,NA,NA,NA
4286,ASEAN,Thailand,THA,2020,Upper middle income,7001.785460233889,71475.664,51.43000030517578,rural,basic,NA,99,34368.57248880684
4287,ASEAN,Thailand,THA,2020,Upper middle income,7001.785460233889,71475.664,51.43000030517578,rural,limited,NA,NA,NA
4288,ASEAN,Thailand,THA,2020,Upper middle income,7001.785460233889,71475.664,51.43000030517578,rural,unimproved,NA,1,347.15729786673586
4289,ASEAN,Thailand,THA,2020,Upper middle income,7001.785460233889,71475.664,51.43000030517578,rural,surface water,NA,1,347.15729786673586
4290,ASEAN,Thailand,THA,2020,Upper middle income,7001.785460233889,71475.664,51.43000030517578,urban,safely managed,NA,NA,NA
4291,ASEAN,Thailand,THA,2020,Upper middle income,7001.785460233889,71475.664,51.43000030517578,urban,basic,NA,99,36392.334871193154
4292,ASEAN,Thailand,THA,2020,Upper middle income,7001.785460233889,71475.664,51.43000030517578,urban,limited,NA,NA,NA
4293,ASEAN,Thailand,THA,2020,Upper middle income,7001.785460233889,71475.664,51.43000030517578,urban,unimproved,NA,1,367.5993421332642
4294,ASEAN,Thailand,THA,2020,Upper middle income,7001.785460233889,71475.664,51.43000030517578,urban,surface water,NA,1,367.5993421332642
4295,ASEAN,Thailand,THA,2020,Upper middle income,7001.785460233889,71475.664,51.43000030517578,national,safely managed,NA,NA,NA
4296,ASEAN,Thailand,THA,2020,Upper middle income,7001.785460233889,71475.664,51.43000030517578,national,basic,NA,99,70760.90736
4297,ASEAN,Thailand,THA,2020,Upper middle income,7001.785460233889,71475.664,51.43000030517578,national,limited,NA,NA,NA
4298,ASEAN,Thailand,THA,2020,Upper middle income,7001.785460233889,71475.664,51.43000030517578,national,unimproved,NA,1,714.7566400000001
4299,ASEAN,Thailand,THA,2020,Upper middle income,7001.785460233889,71475.664,51.43000030517578,national,surface water,NA,1,714.7566400000001
4300,ASEAN,Thailand,THA,2020,Upper middle income,7001.785460233889,71475.664,51.43000030517578,rural,improved,piped,72.57541996191321,25195.08668552135
4301,ASEAN,Thailand,THA,2020,Upper middle income,7001.785460233889,71475.664,51.43000030517578,rural,improved,non-piped,27.42458003808679,9520.643101152235
4302,ASEAN,Thailand,THA,2020,Upper middle income,7001.785460233889,71475.664,51.43000030517578,urban,improved,piped,90.56270703420591,33290.791527581634
4303,ASEAN,Thailand,THA,2020,Upper middle income,7001.785460233889,71475.664,51.43000030517578,urban,improved,non-piped,9.437292965794086,3469.142685744788
4304,ASEAN,Thailand,THA,2020,Upper middle income,7001.785460233889,71475.664,51.43000030517578,national,improved,piped,81.82628166562766,58485.87814701764
4305,ASEAN,Thailand,THA,2020,Upper middle income,7001.785460233889,71475.664,51.43000030517578,national,improved,non-piped,18.17371842181469,12989.785915482373
4306,ASEAN,Thailand,THA,2021,Upper middle income,7060.897706964179,71601.103,52.16299819946289,rural,safely managed,NA,NA,NA
4307,ASEAN,Thailand,THA,2021,Upper middle income,7060.897706964179,71601.103,52.16299819946289,rural,basic,NA,99,33909.30272200129
4308,ASEAN,Thailand,THA,2021,Upper middle income,7060.897706964179,71601.103,52.16299819946289,rural,limited,NA,NA,NA
4309,ASEAN,Thailand,THA,2021,Upper middle income,7060.897706964179,71601.103,52.16299819946289,rural,unimproved,NA,1,342.5182093131443
4310,ASEAN,Thailand,THA,2021,Upper middle income,7060.897706964179,71601.103,52.16299819946289,rural,surface water,NA,1,342.5182093131443
4311,ASEAN,Thailand,THA,2021,Upper middle income,7060.897706964179,71601.103,52.16299819946289,urban,safely managed,NA,NA,NA
4312,ASEAN,Thailand,THA,2021,Upper middle income,7060.897706964179,71601.103,52.16299819946289,urban,basic,NA,99,36975.78924799872
4313,ASEAN,Thailand,THA,2021,Upper middle income,7060.897706964179,71601.103,52.16299819946289,urban,limited,NA,NA,NA
4314,ASEAN,Thailand,THA,2021,Upper middle income,7060.897706964179,71601.103,52.16299819946289,urban,unimproved,NA,1,373.4928206868558
4315,ASEAN,Thailand,THA,2021,Upper middle income,7060.897706964179,71601.103,52.16299819946289,urban,surface water,NA,1,373.4928206868558
4316,ASEAN,Thailand,THA,2021,Upper middle income,7060.897706964179,71601.103,52.16299819946289,national,safely managed,NA,NA,NA
4317,ASEAN,Thailand,THA,2021,Upper middle income,7060.897706964179,71601.103,52.16299819946289,national,basic,NA,99,70885.09197000001
4318,ASEAN,Thailand,THA,2021,Upper middle income,7060.897706964179,71601.103,52.16299819946289,national,limited,NA,NA,NA
4319,ASEAN,Thailand,THA,2021,Upper middle income,7060.897706964179,71601.103,52.16299819946289,national,unimproved,NA,1,716.01103
4320,ASEAN,Thailand,THA,2021,Upper middle income,7060.897706964179,71601.103,52.16299819946289,national,surface water,NA,1,716.01103
4321,ASEAN,Thailand,THA,2021,Upper middle income,7060.897706964179,71601.103,52.16299819946289,rural,improved,piped,75.60089663606686,25894.683738253738
4322,ASEAN,Thailand,THA,2021,Upper middle income,7060.897706964179,71601.103,52.16299819946289,rural,improved,non-piped,24.39910336393314,8357.137193060695
4323,ASEAN,Thailand,THA,2021,Upper middle income,7060.897706964179,71601.103,52.16299819946289,urban,improved,piped,91.53424424516243,34187.38307256531
4324,ASEAN,Thailand,THA,2021,Upper middle income,7060.897706964179,71601.103,52.16299819946289,urban,improved,non-piped,8.465755754837573,3161.898996120267
4325,ASEAN,Thailand,THA,2021,Upper middle income,7060.897706964179,71601.103,52.16299819946289,national,improved,piped,83.91220676253009,60082.06559361214
4326,ASEAN,Thailand,THA,2021,Upper middle income,7060.897706964179,71601.103,52.16299819946289,national,improved,non-piped,16.08779122981927,11519.035968887863
4327,ASEAN,Thailand,THA,2022,Upper middle income,6909.956284794803,71697.03,52.88900375366211,rural,safely managed,NA,NA,NA
4328,ASEAN,Thailand,THA,2022,Upper middle income,6909.956284794803,71697.03,52.88900375366211,rural,basic,NA,99,33439.41326091539
4329,ASEAN,Thailand,THA,2022,Upper middle income,6909.956284794803,71697.03,52.88900375366211,rural,limited,NA,NA,NA
4330,ASEAN,Thailand,THA,2022,Upper middle income,6909.956284794803,71697.03,52.88900375366211,rural,unimproved,NA,1,337.77185112035744
4331,ASEAN,Thailand,THA,2022,Upper middle income,6909.956284794803,71697.03,52.88900375366211,rural,surface water,NA,1,337.77185112035744
4332,ASEAN,Thailand,THA,2022,Upper middle income,6909.956284794803,71697.03,52.88900375366211,urban,safely managed,NA,NA,NA
4333,ASEAN,Thailand,THA,2022,Upper middle income,6909.956284794803,71697.03,52.88900375366211,urban,basic,NA,99,37540.64643908461
4334,ASEAN,Thailand,THA,2022,Upper middle income,6909.956284794803,71697.03,52.88900375366211,urban,limited,NA,NA,NA
4335,ASEAN,Thailand,THA,2022,Upper middle income,6909.956284794803,71697.03,52.88900375366211,urban,unimproved,NA,1,379.1984488796425
4336,ASEAN,Thailand,THA,2022,Upper middle income,6909.956284794803,71697.03,52.88900375366211,urban,surface water,NA,1,379.1984488796425
4337,ASEAN,Thailand,THA,2022,Upper middle income,6909.956284794803,71697.03,52.88900375366211,national,safely managed,NA,NA,NA
4338,ASEAN,Thailand,THA,2022,Upper middle income,6909.956284794803,71697.03,52.88900375366211,national,basic,NA,99,70980.0597
4339,ASEAN,Thailand,THA,2022,Upper middle income,6909.956284794803,71697.03,52.88900375366211,national,limited,NA,NA,NA
4340,ASEAN,Thailand,THA,2022,Upper middle income,6909.956284794803,71697.03,52.88900375366211,national,unimproved,NA,1,716.9703
4341,ASEAN,Thailand,THA,2022,Upper middle income,6909.956284794803,71697.03,52.88900375366211,national,surface water,NA,1,716.9703
4342,ASEAN,Thailand,THA,2022,Upper middle income,6909.956284794803,71697.03,52.88900375366211,rural,improved,piped,78.62637331022142,26557.775659873758
4343,ASEAN,Thailand,THA,2022,Upper middle income,6909.956284794803,71697.03,52.88900375366211,rural,improved,non-piped,21.37362668977858,7219.409452161989
4344,ASEAN,Thailand,THA,2022,Upper middle income,6909.956284794803,71697.03,52.88900375366211,urban,improved,piped,92.50578145611894,35078.0488405595
4345,ASEAN,Thailand,THA,2022,Upper middle income,6909.956284794803,71697.03,52.88900375366211,urban,improved,non-piped,7.494218543881061,2841.7960474047513
4346,ASEAN,Thailand,THA,2022,Upper middle income,6909.956284794803,71697.03,52.88900375366211,national,improved,piped,85.96705515600887,61635.82532532022
4347,ASEAN,Thailand,THA,2022,Upper middle income,6909.956284794803,71697.03,52.88900375366211,national,improved,non-piped,14.03294658743853,10061.20592467978
4348,ASEAN,Viet Nam,VNM,2000,Lower middle income,394.5831365743577,79001.142,24.37400054931641,rural,safely managed,NA,36.67333696774783,21910.633043759637
4349,ASEAN,Viet Nam,VNM,2000,Lower middle income,394.5831365743577,79001.142,24.37400054931641,rural,basic,NA,75.94804411347248,45375.46518946509
4350,ASEAN,Viet Nam,VNM,2000,Lower middle income,394.5831365743577,79001.142,24.37400054931641,rural,limited,NA,NA,NA
4351,ASEAN,Viet Nam,VNM,2000,Lower middle income,394.5831365743577,79001.142,24.37400054931641,rural,unimproved,NA,12.00067444055639,7169.851333024312
4352,ASEAN,Viet Nam,VNM,2000,Lower middle income,394.5831365743577,79001.142,24.37400054931641,rural,surface water,NA,11.14047902937114,6655.924116175155
4353,ASEAN,Viet Nam,VNM,2000,Lower middle income,394.5831365743577,79001.142,24.37400054931641,urban,safely managed,NA,73.45706680024765,14144.700902212611
4354,ASEAN,Viet Nam,VNM,2000,Lower middle income,394.5831365743577,79001.142,24.37400054931641,urban,basic,NA,94.95037586775427,18283.396352514344
4355,ASEAN,Viet Nam,VNM,2000,Lower middle income,394.5831365743577,79001.142,24.37400054931641,urban,limited,NA,1.128601432645183,217.32054379444602
4356,ASEAN,Viet Nam,VNM,2000,Lower middle income,394.5831365743577,79001.142,24.37400054931641,urban,unimproved,NA,2.277078748789108,438.4683357966299
4357,ASEAN,Viet Nam,VNM,2000,Lower middle income,394.5831365743577,79001.142,24.37400054931641,urban,surface water,NA,1.643943950811433,316.55355294081863
4358,ASEAN,Viet Nam,VNM,2000,Lower middle income,394.5831365743577,79001.142,24.37400054931641,national,safely managed,NA,45.63900260631526,36055.33325639882
4359,ASEAN,Viet Nam,VNM,2000,Lower middle income,394.5831365743577,79001.142,24.37400054931641,national,basic,NA,80.57967111660334,63658.860401960796
4360,ASEAN,Viet Nam,VNM,2000,Lower middle income,394.5831365743577,79001.142,24.37400054931641,national,limited,NA,NA,NA
4361,ASEAN,Viet Nam,VNM,2000,Lower middle income,394.5831365743577,79001.142,24.37400054931641,national,unimproved,NA,9.63064676685154,7608.3209277987935
4362,ASEAN,Viet Nam,VNM,2000,Lower middle income,394.5831365743577,79001.142,24.37400054931641,national,surface water,NA,8.825793383819148,6972.477563777571
4363,ASEAN,Viet Nam,VNM,2000,Lower middle income,394.5831365743577,79001.142,24.37400054931641,rural,improved,piped,1,597.4540321495377
4364,ASEAN,Viet Nam,VNM,2000,Lower middle income,394.5831365743577,79001.142,24.37400054931641,rural,improved,non-piped,76.85884653007247,45919.627765754296
4365,ASEAN,Viet Nam,VNM,2000,Lower middle income,394.5831365743577,79001.142,24.37400054931641,urban,improved,piped,50.36826987038012,9698.782476787545
4366,ASEAN,Viet Nam,VNM,2000,Lower middle income,394.5831365743577,79001.142,24.37400054931641,urban,improved,non-piped,45.71070743001934,8801.934419521249
4367,ASEAN,Viet Nam,VNM,2000,Lower middle income,394.5831365743577,79001.142,24.37400054931641,national,improved,piped,12.27676205368537,9698.782223034097
4368,ASEAN,Viet Nam,VNM,2000,Lower middle income,394.5831365743577,79001.142,24.37400054931641,national,improved,non-piped,69.26679779564395,54721.56128538955
4369,ASEAN,Viet Nam,VNM,2001,Lower middle income,409.49773392655186,79817.777,24.93699836730957,rural,safely managed,NA,37.11520617351893,22237.063311651986
4370,ASEAN,Viet Nam,VNM,2001,Lower middle income,409.49773392655186,79817.777,24.93699836730957,rural,basic,NA,76.89436649940411,46070.19797121884
4371,ASEAN,Viet Nam,VNM,2001,Lower middle income,409.49773392655186,79817.777,24.93699836730957,rural,limited,NA,NA,NA
4372,ASEAN,Viet Nam,VNM,2001,Lower middle income,409.49773392655186,79817.777,24.93699836730957,rural,unimproved,NA,11.659256700985,6985.482667521572
4373,ASEAN,Viet Nam,VNM,2001,Lower middle income,409.49773392655186,79817.777,24.93699836730957,rural,surface water,NA,10.55584093980997,6324.386349597024
4374,ASEAN,Viet Nam,VNM,2001,Lower middle income,409.49773392655186,79817.777,24.93699836730957,urban,safely managed,NA,73.5621098390246,14641.918384610963
4375,ASEAN,Viet Nam,VNM,2001,Lower middle income,409.49773392655186,79817.777,24.93699836730957,urban,basic,NA,95.1170441885668,18932.24651987355
4376,ASEAN,Viet Nam,VNM,2001,Lower middle income,409.49773392655186,79817.777,24.93699836730957,urban,limited,NA,1.099325308088751,218.81144347811738
4377,ASEAN,Viet Nam,VNM,2001,Lower middle income,409.49773392655186,79817.777,24.93699836730957,urban,unimproved,NA,2.231681702243776,444.1974464325166
4378,ASEAN,Viet Nam,VNM,2001,Lower middle income,409.49773392655186,79817.777,24.93699836730957,urban,surface water,NA,1.551948801100679,308.9023375286088
4379,ASEAN,Viet Nam,VNM,2001,Lower middle income,409.49773392655186,79817.777,24.93699836730957,national,safely managed,NA,46.20396940529869,36878.98126506954
4380,ASEAN,Viet Nam,VNM,2001,Lower middle income,409.49773392655186,79817.777,24.93699836730957,national,basic,NA,81.43855389086428,65002.44333663488
4381,ASEAN,Viet Nam,VNM,2001,Lower middle income,409.49773392655186,79817.777,24.93699836730957,national,limited,NA,NA,NA
4382,ASEAN,Viet Nam,VNM,2001,Lower middle income,409.49773392655186,79817.777,24.93699836730957,national,unimproved,NA,9.308304204858894,7429.681492715896
4383,ASEAN,Viet Nam,VNM,2001,Lower middle income,409.49773392655186,79817.777,24.93699836730957,national,surface water,NA,8.310540239928917,6633.2884762017275
4384,ASEAN,Viet Nam,VNM,2001,Lower middle income,409.49773392655186,79817.777,24.93699836730957,rural,improved,piped,1.048305949982023,628.0780354754949
4385,ASEAN,Viet Nam,VNM,2001,Lower middle income,409.49773392655186,79817.777,24.93699836730957,rural,improved,non-piped,76.73659640922301,45975.67220009312
4386,ASEAN,Viet Nam,VNM,2001,Lower middle income,409.49773392655186,79817.777,24.93699836730957,urban,improved,piped,51.98439192546493,10347.055372825873
4387,ASEAN,Viet Nam,VNM,2001,Lower middle income,409.49773392655186,79817.777,24.93699836730957,urban,improved,non-piped,44.23197757119061,8804.002590525793
4388,ASEAN,Viet Nam,VNM,2001,Lower middle income,409.49773392655186,79817.777,24.93699836730957,national,improved,piped,13.75023714780116,10975.13362360309
4389,ASEAN,Viet Nam,VNM,2001,Lower middle income,409.49773392655186,79817.777,24.93699836730957,national,improved,non-piped,68.63091840741103,54779.67340747929
4390,ASEAN,Viet Nam,VNM,2002,Lower middle income,434.81029214633156,80642.308,25.51099967956543,rural,safely managed,NA,37.55707537929013,22560.40337923902
4391,ASEAN,Viet Nam,VNM,2002,Lower middle income,434.81029214633156,80642.308,25.51099967956543,rural,basic,NA,77.84143274585269,46759.07547723261
4392,ASEAN,Viet Nam,VNM,2002,Lower middle income,434.81029214633156,80642.308,25.51099967956543,rural,limited,NA,NA,NA
4393,ASEAN,Viet Nam,VNM,2002,Lower middle income,434.81029214633156,80642.308,25.51099967956543,rural,unimproved,NA,11.3178389614136,6798.586145809325
4394,ASEAN,Viet Nam,VNM,2002,Lower middle income,434.81029214633156,80642.308,25.51099967956543,rural,surface water,NA,9.971202850248574,5989.666559656316
4395,ASEAN,Viet Nam,VNM,2002,Lower middle income,434.81029214633156,80642.308,25.51099967956543,urban,safely managed,NA,73.66715287780156,15155.292109024456
4396,ASEAN,Viet Nam,VNM,2002,Lower middle income,434.81029214633156,80642.308,25.51099967956543,urban,basic,NA,95.2838007281959,19602.411344568594
4397,ASEAN,Viet Nam,VNM,2002,Lower middle income,434.81029214633156,80642.308,25.51099967956543,urban,limited,NA,1.069960964715733,220.1194200136769
4398,ASEAN,Viet Nam,VNM,2002,Lower middle income,434.81029214633156,80642.308,25.51099967956543,urban,unimproved,NA,2.186284655698415,449.77688557544053
4399,ASEAN,Viet Nam,VNM,2002,Lower middle income,434.81029214633156,80642.308,25.51099967956543,urban,surface water,NA,1.459953651389952,300.3512853164563
4400,ASEAN,Viet Nam,VNM,2002,Lower middle income,434.81029214633156,80642.308,25.51099967956543,national,safely managed,NA,46.76911617320046,37715.69471327013
4401,ASEAN,Viet Nam,VNM,2002,Lower middle income,434.81029214633156,80642.308,25.51099967956543,national,basic,NA,82.2911537153738,66361.48563590519
4402,ASEAN,Viet Nam,VNM,2002,Lower middle income,434.81029214633156,80642.308,25.51099967956543,national,limited,NA,NA,NA
4403,ASEAN,Viet Nam,VNM,2002,Lower middle income,434.81029214633156,80642.308,25.51099967956543,national,unimproved,NA,8.988289749572594,7248.36430378276
4404,ASEAN,Viet Nam,VNM,2002,Lower middle income,434.81029214633156,80642.308,25.51099967956543,national,surface water,NA,7.799898003612192,6290.017771758796
4405,ASEAN,Viet Nam,VNM,2002,Lower middle income,434.81029214633156,80642.308,25.51099967956543,rural,improved,piped,2.487423052669783,1494.1862984888542
4406,ASEAN,Viet Nam,VNM,2002,Lower middle income,434.81029214633156,80642.308,25.51099967956543,rural,improved,non-piped,76.22353513566804,45787.21006057134
4407,ASEAN,Viet Nam,VNM,2002,Lower middle income,434.81029214633156,80642.308,25.51099967956543,urban,improved,piped,53.60051398054975,11027.050928879647
4408,ASEAN,Viet Nam,VNM,2002,Lower middle income,434.81029214633156,80642.308,25.51099967956543,urban,improved,non-piped,42.75324771236188,8795.479835702623
4409,ASEAN,Viet Nam,VNM,2002,Lower middle income,434.81029214633156,80642.308,25.51099967956543,national,improved,piped,15.52688300938609,12521.2368192288
4410,ASEAN,Viet Nam,VNM,2002,Lower middle income,434.81029214633156,80642.308,25.51099967956543,national,improved,non-piped,67.68492923742912,54582.68910522964
4411,ASEAN,Viet Nam,VNM,2003,Lower middle income,485.45090806895024,81475.825,26.09199905395508,rural,safely managed,NA,37.99894458506122,22881.882793649333
4412,ASEAN,Viet Nam,VNM,2003,Lower middle income,485.45090806895024,81475.825,26.09199905395508,rural,basic,NA,78.78924285281778,47444.63931946454
4413,ASEAN,Viet Nam,VNM,2003,Lower middle income,485.45090806895024,81475.825,26.09199905395508,rural,limited,NA,NA,NA
4414,ASEAN,Viet Nam,VNM,2003,Lower middle income,485.45090806895024,81475.825,26.09199905395508,rural,unimproved,NA,10.97642122184243,6609.68841725842
4415,ASEAN,Viet Nam,VNM,2003,Lower middle income,485.45090806895024,81475.825,26.09199905395508,rural,surface water,NA,9.386564760687179,5652.322111427324
4416,ASEAN,Viet Nam,VNM,2003,Lower middle income,485.45090806895024,81475.825,26.09199905395508,urban,safely managed,NA,73.77219591657853,15682.988779538273
4417,ASEAN,Viet Nam,VNM,2003,Lower middle income,485.45090806895024,81475.825,26.09199905395508,urban,basic,NA,95.45064548664159,20291.539157373543
4418,ASEAN,Viet Nam,VNM,2003,Lower middle income,485.45090806895024,81475.825,26.09199905395508,urban,limited,NA,1.040508402526129,221.19826310016936
4419,ASEAN,Viet Nam,VNM,2003,Lower middle income,485.45090806895024,81475.825,26.09199905395508,urban,unimproved,NA,2.140887609153083,455.12426376147806
4420,ASEAN,Viet Nam,VNM,2003,Lower middle income,485.45090806895024,81475.825,26.09199905395508,urban,surface water,NA,1.367958501679198,290.80980396691234
4421,ASEAN,Viet Nam,VNM,2003,Lower middle income,485.45090806895024,81475.825,26.09199905395508,national,safely managed,NA,47.33290078951767,38564.871414691035
4422,ASEAN,Viet Nam,VNM,2003,Lower middle income,485.45090806895024,81475.825,26.09199905395508,national,basic,NA,83.13653519401991,67736.17792574308
4423,ASEAN,Viet Nam,VNM,2003,Lower middle income,485.45090806895024,81475.825,26.09199905395508,national,limited,NA,NA,NA
4424,ASEAN,Viet Nam,VNM,2003,Lower middle income,485.45090806895024,81475.825,26.09199905395508,national,unimproved,NA,8.671054686885274,7064.813342340944
4425,ASEAN,Viet Nam,VNM,2003,Lower middle income,485.45090806895024,81475.825,26.09199905395508,national,surface water,NA,7.294349963373674,5943.131811045899
4426,ASEAN,Viet Nam,VNM,2003,Lower middle income,485.45090806895024,81475.825,26.09199905395508,rural,improved,piped,3.926540155357088,2364.4507130537654
4427,ASEAN,Viet Nam,VNM,2003,Lower middle income,485.45090806895024,81475.825,26.09199905395508,rural,improved,non-piped,75.7104738621133,45590.6922700584
4428,ASEAN,Viet Nam,VNM,2003,Lower middle income,485.45090806895024,81475.825,26.09199905395508,urban,improved,piped,55.21663603563502,11738.323261651869
4429,ASEAN,Viet Nam,VNM,2003,Lower middle income,485.45090806895024,81475.825,26.09199905395508,urban,improved,non-piped,41.2745178535327,8774.41415882184
4430,ASEAN,Viet Nam,VNM,2003,Lower middle income,485.45090806895024,81475.825,26.09199905395508,national,improved,piped,17.30915169305564,14102.774142418548
4431,ASEAN,Viet Nam,VNM,2003,Lower middle income,485.45090806895024,81475.825,26.09199905395508,national,improved,non-piped,66.7254436566854,54365.1057041946
4432,ASEAN,Viet Nam,VNM,2004,Lower middle income,551.9035051349123,82311.227,26.68299865722656,rural,safely managed,NA,38.44081379083243,23198.309744317572
4433,ASEAN,Viet Nam,VNM,2004,Lower middle income,551.9035051349123,82311.227,26.68299865722656,rural,basic,NA,79.73779682029983,48120.26402541775
4434,ASEAN,Viet Nam,VNM,2004,Lower middle income,551.9035051349123,82311.227,26.68299865722656,rural,limited,NA,NA,NA
4435,ASEAN,Viet Nam,VNM,2004,Lower middle income,551.9035051349123,82311.227,26.68299865722656,rural,unimproved,NA,10.63500348227103,6418.025025590302
4436,ASEAN,Viet Nam,VNM,2004,Lower middle income,551.9035051349123,82311.227,26.68299865722656,rural,surface water,NA,8.801926671125784,5311.797569494804
4437,ASEAN,Viet Nam,VNM,2004,Lower middle income,551.9035051349123,82311.227,26.68299865722656,urban,safely managed,NA,73.87723895535547,16225.734525006184
4438,ASEAN,Viet Nam,VNM,2004,Lower middle income,551.9035051349123,82311.227,26.68299865722656,urban,basic,NA,95.61757846390385,21000.587813207447
4439,ASEAN,Viet Nam,VNM,2004,Lower middle income,551.9035051349123,82311.227,26.68299865722656,urban,limited,NA,1.010967621519953,222.039866027919
4440,ASEAN,Viet Nam,VNM,2004,Lower middle income,551.9035051349123,82311.227,26.68299865722656,urban,unimproved,NA,2.095490562607722,460.234763092266
4441,ASEAN,Viet Nam,VNM,2004,Lower middle income,551.9035051349123,82311.227,26.68299865722656,urban,surface water,NA,1.275963351968471,280.2411528290692
4442,ASEAN,Viet Nam,VNM,2004,Lower middle income,551.9035051349123,82311.227,26.68299865722656,national,safely managed,NA,47.89631349094682,39424.043322164856
4443,ASEAN,Viet Nam,VNM,2004,Lower middle income,551.9035051349123,82311.227,26.68299865722656,national,basic,NA,83.97499641180667,69120.84991976403
4444,ASEAN,Viet Nam,VNM,2004,Lower middle income,551.9035051349123,82311.227,26.68299865722656,national,limited,NA,NA,NA
4445,ASEAN,Viet Nam,VNM,2004,Lower middle income,551.9035051349123,82311.227,26.68299865722656,national,unimproved,NA,8.3564079683275,6878.261931856137
4446,ASEAN,Viet Nam,VNM,2004,Lower middle income,551.9035051349123,82311.227,26.68299865722656,national,surface water,NA,6.793773731362721,5592.03851788834
4447,ASEAN,Viet Nam,VNM,2004,Lower middle income,551.9035051349123,82311.227,26.68299865722656,rural,improved,piped,5.365657258044394,3238.0734635655617
4448,ASEAN,Viet Nam,VNM,2004,Lower middle income,551.9035051349123,82311.227,26.68299865722656,rural,improved,non-piped,75.19741258855879,45380.227346192616
4449,ASEAN,Viet Nam,VNM,2004,Lower middle income,551.9035051349123,82311.227,26.68299865722656,urban,improved,piped,56.83275809071984,12482.2375354496
4450,ASEAN,Viet Nam,VNM,2004,Lower middle income,551.9035051349123,82311.227,26.68299865722656,urban,improved,non-piped,39.79578799470397,8740.390143785768
4451,ASEAN,Viet Nam,VNM,2004,Lower middle income,551.9035051349123,82311.227,26.68299865722656,national,improved,piped,19.09862287657279,15720.31082980976
4452,ASEAN,Viet Nam,VNM,2004,Lower middle income,551.9035051349123,82311.227,26.68299865722656,national,improved,non-piped,65.75119542373699,54120.61572044576
4453,ASEAN,Viet Nam,VNM,2005,Lower middle income,693.1898425003502,83142.095,27.28100204467773,rural,safely managed,NA,38.88268299660353,23508.50838594411
4454,ASEAN,Viet Nam,VNM,2005,Lower middle income,693.1898425003502,83142.095,27.28100204467773,rural,basic,NA,80.68709464829838,48783.49679065821
4455,ASEAN,Viet Nam,VNM,2005,Lower middle income,693.1898425003502,83142.095,27.28100204467773,rural,limited,NA,NA,NA
4456,ASEAN,Viet Nam,VNM,2005,Lower middle income,693.1898425003502,83142.095,27.28100204467773,rural,unimproved,NA,10.29358574269986,6223.512065122471
4457,ASEAN,Viet Nam,VNM,2005,Lower middle income,693.1898425003502,83142.095,27.28100204467773,rural,surface water,NA,8.21728858156439,4968.1807591905
4458,ASEAN,Viet Nam,VNM,2005,Lower middle income,693.1898425003502,83142.095,27.28100204467773,urban,safely managed,NA,73.98228199413244,16780.658713839035
4459,ASEAN,Viet Nam,VNM,2005,Lower middle income,693.1898425003502,83142.095,27.28100204467773,urban,basic,NA,95.78459965998275,21725.859673581723
4460,ASEAN,Viet Nam,VNM,2005,Lower middle income,693.1898425003502,83142.095,27.28100204467773,urban,limited,NA,NA,NA
4461,ASEAN,Viet Nam,VNM,2005,Lower middle income,693.1898425003502,83142.095,27.28100204467773,urban,unimproved,NA,2.05009351606239,465.0021423673533
4462,ASEAN,Viet Nam,VNM,2005,Lower middle income,693.1898425003502,83142.095,27.28100204467773,urban,surface water,NA,1.183968202257716,268.5476278185093
4463,ASEAN,Viet Nam,VNM,2005,Lower middle income,693.1898425003502,83142.095,27.28100204467773,national,safely managed,NA,48.45820450289693,40289.16642309285
4464,ASEAN,Viet Nam,VNM,2005,Lower middle income,693.1898425003502,83142.095,27.28100204467773,national,basic,NA,84.80584398750528,70509.35537364343
4465,ASEAN,Viet Nam,VNM,2005,Lower middle income,693.1898425003502,83142.095,27.28100204467773,national,limited,NA,NA,NA
4466,ASEAN,Viet Nam,VNM,2005,Lower middle income,693.1898425003502,83142.095,27.28100204467773,national,unimproved,NA,8.044679862346099,6688.515373597663
4467,ASEAN,Viet Nam,VNM,2005,Lower middle income,693.1898425003502,83142.095,27.28100204467773,national,surface water,NA,6.298528227484583,5236.728322497048
4468,ASEAN,Viet Nam,VNM,2005,Lower middle income,693.1898425003502,83142.095,27.28100204467773,rural,improved,piped,6.804774360731699,4114.173271882814
4469,ASEAN,Viet Nam,VNM,2005,Lower middle income,693.1898425003502,83142.095,27.28100204467773,rural,improved,non-piped,74.68435131500405,45154.232266866304
4470,ASEAN,Viet Nam,VNM,2005,Lower middle income,693.1898425003502,83142.095,27.28100204467773,urban,improved,piped,58.44888014580465,13257.373028999276
4471,ASEAN,Viet Nam,VNM,2005,Lower middle income,693.1898425003502,83142.095,27.28100204467773,urban,improved,non-piped,38.31705813587524,8691.073837752763
4472,ASEAN,Viet Nam,VNM,2005,Lower middle income,693.1898425003502,83142.095,27.28100204467773,national,improved,piped,20.89380347620285,17371.545935297876
