id,sdg_region,country,ISO3,year,income_group,GDPpercap,population_1000,rural_safelymanaged,rural_basic,rural_limited,rural_unimproved,rural_surfacewater,urban_safelymanaged,urban_basic,urban_limited,urban_unimproved,urban_surfacewater,national_safelymanaged,national_basic,national_limited,national_unimproved,national_surfacewater,rural_piped,rural_nonpiped,urban_piped,urban_nonpiped,national_piped,national_nonpiped
4998,Europe and Northern America,Ukraine,UKR,2006,Lower middle income,2391.32397460938,46592.556,35.179720043950667,95.964806161417329,<1,3.3772131344366798,<1,93.081840590136039,97.230379787371632,2.2615860289288321,<1,<1,74.535211797363957,96.825003200615754,1.719471552862305,1.427061605282407,<1,40.065094931102522,56.468829140888488,90.696729047619101,8.7952367686813631,74.478909766455331,24.065564987022722
4999,Europe and Northern America,Ukraine,UKR,2007,Lower middle income,3197.93432617188,46313.068,44.10596501609183,96.119964087669786,<1,3.1428178424737858,<1,92.509691800944736,96.460423990675608,2.9970852408730049,<1,<1,77.091650441673494,96.351976005028249,2.2443572053538769,1.36795242327938,<1,39.491944734252002,57.261974135264317,89.803649787332461,9.6538594442161525,73.777860105599387,24.81847310478274
5000,Europe and Northern America,Ukraine,UKR,2008,Lower middle income,4066.53173828125,46062.937,53.07243760834838,96.274833065531496,<1,2.9084225505108918,<1,91.937917111816674,95.690978357144616,3.7320742896521319,<1,<1,79.627276139154887,95.8759133368346,2.7713735480217609,1.281365069754189,<1,38.918794537401709,58.055119129639927,88.91057052704582,10.512482119750929,73.075675348693096,25.571611536163271
5001,Europe and Northern America,Ukraine,UKR,2009,Lower middle income,2639.37817382813,45863.884,62.079137820727368,96.429413095002374,<1,2.6740272585479978,<1,91.366516522751397,94.922042886778911,4.4665531752659717,<1,<1,82.141580209515027,95.396835903247847,3.300479171317007,1.1955912779923139,<1,38.345644340551189,58.84826412401577,88.01749126675918,11.371104795285699,72.371855587128522,26.32545948743633
5002,Europe and Northern America,Ukraine,UKR,2010,Lower middle income,3078.41479492188,45683.02,71.126065653221744,96.58370417608252,<1,2.4396319665851038,<1,90.795490033749147,94.153617579578523,5.2005218977145091,<1,<1,84.618504882419359,94.91676303678905,3.828065751261895,1.1122167905670011,<1,37.772494143700897,59.64140911839138,87.124412006472539,12.229727470820491,71.625936367781406,27.118892420269528
5003,Europe and Northern America,Ukraine,UKR,2011,Lower middle income,3704.84228515625,45516.134,80.213221105838528,96.737706308771806,<1,2.2052366746222671,<1,90.224837644809909,93.385702435543379,5.9339804569977872,<1,<1,87.090101924702893,94.435249933521519,4.3565985434542691,1.0292776794131651,<1,37.199343946850377,60.434554112767159,86.231332746185899,13.088350146355269,70.878928265714066,27.912920211261731
5004,Europe and Northern America,Ukraine,UKR,2012,Lower middle income,4004.78979492188,45406.226,89.340604178570715,96.891419493070345,<1,1.9708413826593729,<1,89.654559355933941,92.618297454673765,6.6669288531155502,<1,<1,89.556548015203077,93.952279792163182,4.8861119523270089,<1,<1,36.626193750000077,61.227699107142769,85.338253485899259,13.946972821890061,70.131322536177095,28.70706920831309
5005,Europe and Northern America,Ukraine,UKR,2013,Lower middle income,4187.73974609375,45307.099,90.602865139260373,98.073887654668169,<1,1.7364460906964789,<1,89.084655167120729,91.851402636969198,7.3993670860682528,<1,<1,89.557197246831834,93.788150140633462,5.0963142746712178,<1,<1,36.053043553149791,62.020844101518378,84.445174225612618,14.80559549742483,69.383124531313626,29.50133988399104
5006,Europe and Northern America,Ukraine,UKR,2014,Lower middle income,3104.65380859375,45148.075,90.121448225453776,98.293882452193486,<1,1.5020507987335849,<1,88.515125078370559,91.085017982429903,8.1312951558556819,<1,<1,89.013597778727686,93.3220713767913,5.6079913351597694,<1,<1,35.479893356299272,62.813989095894208,83.552094965325978,15.664218172959609,68.634326927576495,30.295735784374571
5007,Europe and Northern America,Ukraine,UKR,2015,Lower middle income,2124.66259765625,44982.564,89.636966622216931,98.513877249718803,<1,1.2676555067706909,<1,88.484384882402651,91.053385294795547,8.1284712587381875,<1,<1,88.840983058050867,93.36158794631848,5.6136034780069686,<1,<1,34.906743159448979,63.607134090269817,82.659015705039337,16.5228408484944,67.884940113112222,31.09025131121324
5008,Europe and Northern America,Ukraine,UKR,2016,Lower middle income,2187.7275390625,44833.569,89.149420329549642,98.73387204724412,<1,1.033260214807797,<1,88.453644686434743,91.021752607161176,8.1256473616206932,<1,<1,88.668264298054538,93.400633584750764,5.6192103078525442,<1,<1,34.333592962598459,64.400279084645661,81.765936444752697,17.381463524029169,67.134956798522666,31.88488709408065
5009,Europe and Northern America,Ukraine,UKR,2017,Lower middle income,2638.32543945313,44657.257,88.658809347451879,98.953866844769436,<1,<1,<1,88.422904490466848,90.990119919526833,8.1228234645031847,<1,<1,88.495452410441317,93.439288282130249,5.6247301723501222,<1,<1,33.760442765748166,65.19342407902127,80.872857184466056,18.240086199563962,66.383903441329053,32.680115013151323
5010,Europe and Northern America,Ukraine,UKR,2018,Lower middle income,3096.5625,44446.954,88.165133675923656,>99,<1,<1,<1,88.392164294498926,90.958487231892462,8.1199995673856904,<1,<1,88.322582214989637,93.47633322430373,5.6313821044346062,<1,<1,33.187292568897647,65.986569073397106,79.979777924179416,19.09870887509874,65.638816384863404,33.468898943874919
5011,Europe and Northern America,Ukraine,UKR,2019,Lower middle income,3661.45776367188,44211.094,87.668393314964703,>99,<1,<1,<1,88.361424098531018,90.926854544258106,8.1171756702681819,<1,<1,88.149864033581608,93.511577826646175,5.6392454722942267,<1,<1,32.614142372047347,66.779714067772659,79.086698663892776,19.957331550633508,64.900022048802469,34.250801250137933
5012,Europe and Northern America,Ukraine,UKR,2020,Lower middle income,3751.7373046875,43909.666,87.168588264575561,>99,<1,<1,<1,88.330683902563123,90.895221856623749,8.1143517731506876,<1,<1,87.977497896987813,93.544985455332636,5.6482380405986756,<1,<1,32.040992175196827,67.572859062148495,78.193619403606135,20.815954226168301,64.166912566996885,35.026310928934421
5013,Europe and Northern America,Ukraine,UKR,2021,Lower middle income,4827.845703125,43531.422,86.545665627181933,>99,<1,<1,<1,88.299943706595201,90.863589168989378,8.1115278760331933,<1,<1,87.76939717073077,93.534639272375756,5.6583586494071128,<1,<1,31.467841978346542,68.227710130200506,77.300540143319495,21.67457690170308,63.439357988387172,35.753639933395682
5014,Europe and Northern America,Ukraine,UKR,2022,Lower middle income,4533.9755859375,39701.739,86.113419913419875,>99,<1,<1,<1,88.269203510627307,90.831956481355036,8.1087039789156847,<1,<1,87.620725014012407,93.589798379034477,5.6695250731310969,<1,<1,30.894691781496249,69.105308218503751,76.407460883032854,22.53319957723787,62.716767667923577,36.542555784241983
5015,Northern Africa and Western Asia,United Arab Emirates,ARE,2000,High income,31855.500604717483,3275.333,-,>99,<1,<1,<1,-,>99,<1,<1,<1,-,>99,<1,<1,<1,-,-,>99,<1,-,-
5016,Northern Africa and Western Asia,United Arab Emirates,ARE,2001,High income,29909.009434843505,3454.198,-,>99,<1,<1,<1,-,>99,<1,<1,<1,-,>99,<1,<1,<1,-,-,>99,<1,-,-
5017,Northern Africa and Western Asia,United Arab Emirates,ARE,2002,High income,30221.966999513555,3633.655,-,>99,<1,<1,<1,-,>99,<1,<1,<1,-,>99,<1,<1,<1,-,-,>99,<1,-,-
5018,Northern Africa and Western Asia,United Arab Emirates,ARE,2003,High income,32607.372934828723,3813.443,-,>99,<1,<1,<1,-,>99,<1,<1,<1,-,>99,<1,<1,<1,-,-,>99,<1,-,-
5019,Northern Africa and Western Asia,United Arab Emirates,ARE,2004,High income,37017.736365468983,3993.339,-,>99,<1,<1,<1,-,>99,<1,<1,<1,-,>99,<1,<1,<1,-,-,>99,<1,-,-
5020,Northern Africa and Western Asia,United Arab Emirates,ARE,2005,High income,42190.554379463312,4280.993,-,>99,<1,<1,<1,-,>99,<1,<1,<1,-,>99,<1,<1,<1,-,-,>99,<1,-,-
5021,Northern Africa and Western Asia,United Arab Emirates,ARE,2006,High income,45339.585116580893,4898.954,-,>99,<1,<1,<1,-,>99,<1,<1,<1,-,>99,<1,<1,<1,-,-,>99,<1,-,-
5022,Northern Africa and Western Asia,United Arab Emirates,ARE,2007,High income,43918.380169426484,5872.624,-,>99,<1,<1,<1,-,>99,<1,<1,<1,-,>99,<1,<1,<1,-,-,>99,<1,-,-
5023,Northern Africa and Western Asia,United Arab Emirates,ARE,2008,High income,45140.769077243822,6988.685,-,>99,<1,<1,<1,-,>99,<1,<1,<1,-,>99,<1,<1,<1,-,-,>99,<1,-,-
5024,Northern Africa and Western Asia,United Arab Emirates,ARE,2009,High income,31722.58876379922,7992.644,-,>99,<1,<1,<1,-,>99,<1,<1,<1,-,>99,<1,<1,<1,-,-,>99,<1,-,-
5025,Northern Africa and Western Asia,United Arab Emirates,ARE,2010,High income,35392.260966964168,8481.771,-,>99,<1,<1,<1,-,>99,<1,<1,<1,-,>99,<1,<1,<1,-,-,>99,<1,-,-
5026,Northern Africa and Western Asia,United Arab Emirates,ARE,2011,High income,42078.61381254271,8575.205,-,>99,<1,<1,<1,-,>99,<1,<1,<1,-,>99,<1,<1,<1,-,-,>99,<1,-,-
5027,Northern Africa and Western Asia,United Arab Emirates,ARE,2012,High income,44386.786078984551,8664.969,-,>99,<1,<1,<1,-,>99,<1,<1,<1,-,>99,<1,<1,<1,-,-,>99,<1,-,-
5028,Northern Africa and Western Asia,United Arab Emirates,ARE,2013,High income,45729.607675682295,8751.847,-,>99,<1,<1,<1,-,>99,<1,<1,<1,-,>99,<1,<1,<1,-,-,>99,<1,-,-
5029,Northern Africa and Western Asia,United Arab Emirates,ARE,2014,High income,46865.964598367609,8835.951,-,>99,<1,<1,<1,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
5030,Northern Africa and Western Asia,United Arab Emirates,ARE,2015,High income,41525.138903128325,8916.899,-,>99,<1,<1,<1,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
5031,Northern Africa and Western Asia,United Arab Emirates,ARE,2016,High income,41054.539569920438,8994.263,-,>99,<1,<1,<1,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
5032,Northern Africa and Western Asia,United Arab Emirates,ARE,2017,High income,43063.967477076287,9068.296,-,>99,<1,<1,<1,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
5033,Northern Africa and Western Asia,United Arab Emirates,ARE,2018,High income,46722.268718373278,9140.169,-,>99,<1,<1,<1,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
5034,Northern Africa and Western Asia,United Arab Emirates,ARE,2019,High income,45376.170838155849,9211.657,-,>99,<1,<1,<1,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
5035,Northern Africa and Western Asia,United Arab Emirates,ARE,2020,High income,37629.174168795587,9287.289,-,>99,<1,<1,<1,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
5036,Northern Africa and Western Asia,United Arab Emirates,ARE,2021,High income,44332.340051316271,9365.145,-,>99,<1,<1,<1,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
5037,Northern Africa and Western Asia,United Arab Emirates,ARE,2022,High income,53707.98008091114,9441.129,-,>99,<1,<1,<1,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
5038,Europe and Northern America,United Kingdom,GBR,2000,High income,28280.926786099004,58850.043,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
5039,Europe and Northern America,United Kingdom,GBR,2001,High income,27906.569502964052,59092.016,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
5040,Europe and Northern America,United Kingdom,GBR,2002,High income,30077.741432187977,59355.69,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
5041,Europe and Northern America,United Kingdom,GBR,2003,High income,34442.687540230792,59649.799,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
5042,Europe and Northern America,United Kingdom,GBR,2004,High income,40366.888665096805,59995.851,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
5043,Europe and Northern America,United Kingdom,GBR,2005,High income,42104.788437502393,60383.741,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
5044,Europe and Northern America,United Kingdom,GBR,2006,High income,44512.459029686455,60803.7,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
5045,Europe and Northern America,United Kingdom,GBR,2007,High income,50397.6854954706,61260.676,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
5046,Europe and Northern America,United Kingdom,GBR,2008,High income,47396.120207848355,61742.151,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
5047,Europe and Northern America,United Kingdom,GBR,2009,High income,38744.131693042953,62243.378,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
5048,Europe and Northern America,United Kingdom,GBR,2010,High income,39598.95711954499,62760.039,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
5049,Europe and Northern America,United Kingdom,GBR,2011,High income,42109.641879574912,63286.362,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
5050,Europe and Northern America,United Kingdom,GBR,2012,High income,42497.340497432167,63808.727,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
5051,Europe and Northern America,United Kingdom,GBR,2013,High income,43426.298140514278,64302.297,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
5052,Europe and Northern America,United Kingdom,GBR,2014,High income,47439.616589512465,64773.504,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
5053,Europe and Northern America,United Kingdom,GBR,2015,High income,44964.391143729204,65224.364,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
5054,Europe and Northern America,United Kingdom,GBR,2016,High income,40985.235138241667,65655.203,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
5055,Europe and Northern America,United Kingdom,GBR,2017,High income,40572.121482378294,66064.804,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
5056,Europe and Northern America,United Kingdom,GBR,2018,High income,43203.814105773898,66432.993,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
5057,Europe and Northern America,United Kingdom,GBR,2019,High income,42662.535374031075,66778.659,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
5058,Europe and Northern America,United Kingdom,GBR,2020,High income,40217.009011698567,67059.474,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
5059,Europe and Northern America,United Kingdom,GBR,2021,High income,46869.759058411029,67281.039,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
5060,Europe and Northern America,United Kingdom,GBR,2022,High income,46125.255751356766,67508.936,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
5061,Sub-Saharan Africa,United Republic of Tanzania,TZA,2000,Lower middle income,399.46276855468801,34463.704,<1,17.11979771646423,7.3699225428000048,53.963879696852977,21.54640004388278,6.411972189875998,68.877493522767438,5.8165913141964012,22.224767104694578,3.0811480583415829,1.4304468012071061,28.66642176446133,7.0233900232265496,46.883200650191853,17.42698756212026,22.514318061028579,1.975402198235656,67.89688601419499,6.7971988227688476,32.638715002799692,3.051096784888192
5062,Sub-Saharan Africa,United Republic of Tanzania,TZA,2001,Lower middle income,394.35324096679699,35414.469,<1,18.422866284066458,7.9308821154677389,52.267905536044744,21.37834606442107,6.4982882420035466,69.804701742839441,5.8948925270234867,21.255431821044709,3.0449739090923629,1.4734219222439131,30.073183891650679,7.4692417657064194,45.236137362125483,17.221436980517421,22.772731381736431,3.581017017797762,67.694022482487526,8.005571787375402,32.958185084892563,4.5842405724645454
5063,Sub-Saharan Africa,United Republic of Tanzania,TZA,2002,Lower middle income,400.21450805664102,36353.531,<1,19.72593485166837,8.4918416881353345,50.571931375237,21.210292084959288,6.5846042941310774,70.731909962911232,5.9731937398505579,20.28609653739505,3.0087997598431571,1.517356201503226,31.47975126882373,7.9114442898184159,43.592864638436247,17.015939802921601,23.031144702444291,5.186631837359414,67.491158950780061,9.2139447519817281,33.276509844259053,6.1146857143831026
5064,Sub-Saharan Africa,United Republic of Tanzania,TZA,2003,Lower middle income,419.56451416015602,37333.918,<1,21.029003419270609,9.0528012608030686,48.875957214428752,21.042238105497571,6.670920346258626,71.659118182983235,6.0514949526776434,19.31676125374517,2.9726256105939508,1.5750709589692831,32.983278914623988,8.344162603804854,41.896737031126086,16.775821450445068,23.289558023152271,6.7922466569214066,67.288295419072597,10.42231771658828,33.678098990898647,7.6493425275301909
5065,Sub-Saharan Africa,United Republic of Tanzania,TZA,2004,Lower middle income,447.58975219726602,38360.879,<1,22.419624694718721,9.5262081256249189,47.17998305362056,20.8741841260358,9.4039122507407189,72.217575048253607,6.4985475203061327,18.347425970095529,2.9364514613447308,2.2779095549834478,34.482181003399063,8.7928176666651137,40.19587456078753,16.529126769148291,23.54797134386013,8.3978614764835129,67.085431887365132,11.63069068119461,34.094049247281447,9.1809494227827315
5066,Sub-Saharan Africa,United Republic of Tanzania,TZA,2005,Lower middle income,480.18005371093801,39439.505,<1,23.82046330975534,9.9893976508582618,45.484008892812312,20.706130146574079,12.20452073613558,72.766611150571308,6.9550208508875224,17.378090686445649,2.900277312095525,3.0322132078184572,35.981133794054593,9.2355066975348663,38.501093605206293,16.282265903204259,23.80638466456799,10.003476296045619,66.882568355657668,12.83906364580116,34.508662541035413,10.707977950554049
5067,Sub-Saharan Africa,United Republic of Tanzania,TZA,2006,Lower middle income,472.61334228515602,40562.052,<1,25.23151926438047,10.442369836503101,43.788034732004121,20.538076167112312,15.072745802441689,73.306226489935753,7.4209149444219378,16.40875540279599,2.86410316284632,3.8402341032713641,37.479992790134197,9.6725635112375201,36.812342411423643,16.03510128720465,24.064797985275849,11.609091115607731,66.679704823950203,14.047436610407489,34.922223601606383,12.23033269976535
5068,Sub-Saharan Africa,United Republic of Tanzania,TZA,2007,Lower middle income,539.53955078125,41716.497,1.0429903191052741,26.652792558594111,10.885124682559431,42.092060571195873,20.370022187650591,18.008587449659871,73.836421066347469,7.8962298009093104,15.439420119146121,2.8279290135971,5.4745736966505154,38.977626952813822,10.10439525391762,35.130125972173573,15.787851821094989,24.323211305983818,13.21470593516972,66.476841292242739,15.255809575014039,35.33415990409658,13.74786230263487
5069,Sub-Saharan Africa,United Republic of Tanzania,TZA,2008,Lower middle income,671.24444580078102,42870.884,1.890430475704453,28.08428319239588,11.31766218902716,40.396086410388143,20.20196820818882,21.012045677789999,74.357194879806002,8.3809654203496393,14.47008483549646,2.7917548643478942,7.0104343753018519,40.474318425797598,10.531332172405399,33.4541402204392,15.54020918135779,24.581624626691681,14.82032075473137,66.273977760535274,16.464182539620371,35.745169465751673,15.26048113245132
5070,Sub-Saharan Africa,United Republic of Tanzania,TZA,2009,Lower middle income,688.71038818359398,43957.933,1.97986300422114,29.525991165786529,11.739982355906481,38.700112249579888,20.033914228727099,22.03818511175804,74.868547930311905,8.8751218027428251,13.50074955184658,2.755580715098688,7.4836664136072732,41.967536016703789,10.953893105992099,31.785659120689239,15.292911756614879,24.840037947399541,16.425935574293479,66.07111422882781,17.672555504226921,36.153433622552072,16.767995500143819
5071,Sub-Saharan Africa,United Republic of Tanzania,TZA,2010,Lower middle income,730.78234863281295,45110.527,2.0692955327378262,30.977916478765689,12.15208518319729,37.004138088771697,19.865860249265321,22.302797387342341,75.370480217864539,9.3786989480890526,12.53141426819694,2.7194065658494679,7.7577425122228494,43.458443210343688,11.37237570428684,30.123874419073459,15.04530666629601,25.0984512681074,18.031550393855579,65.868250697120288,18.8809284688333,36.56047383230996,18.27034508232056
5072,Sub-Saharan Africa,United Republic of Tanzania,TZA,2011,Lower middle income,768.93341064453102,46416.031,2.158728061254513,32.440059131333342,12.5539706708996,35.308163927963449,19.69780626980361,22.56740966292671,75.862991742464416,9.8916968563882648,11.56207898454706,2.6832324166002621,8.0360198449220466,44.944995268675022,11.787289441853661,28.46976514305705,14.797950146414269,25.35686458881526,19.637165213417688,65.665387165412824,20.089301433439861,36.964912798433332,19.767371912095349
5073,Sub-Saharan Africa,United Republic of Tanzania,TZA,2012,Lower middle income,854.54046630859398,47786.137,2.2481605897711989,33.912419123489506,12.9456388190134,33.612189767155201,19.529752290341889,22.832021938511009,76.346082504111138,10.4141155276404,10.592743700897399,2.6470582673510559,8.318958777252135,46.427378611021638,12.19901631159185,26.823066264944728,14.55053881244176,25.615277909523229,21.242780032979681,65.462523633705359,21.29767439804618,37.367425453640038,21.258969468973461
5074,Sub-Saharan Africa,United Republic of Tanzania,TZA,2013,Lower middle income,954.65881347656295,49253.643,2.3375931182878849,35.394996455234192,13.32708962753869,31.916215606347009,19.361698310880119,23.096634214095381,76.819752502805201,10.94595496184543,9.623408417247532,2.6108841181018358,8.605993034839468,47.903614653965853,12.60808183310829,25.184681551871869,14.30362196105399,25.873691230231088,22.848394852541791,65.259660101997895,22.50604736265274,37.766677530209392,22.745018956864751
5075,Sub-Saharan Africa,United Republic of Tanzania,TZA,2014,Lower middle income,1013.42877197266,50814.552,2.4270256468045499,36.887791126567031,13.69832309647536,30.220241445539219,19.193644331418401,23.361246489679679,77.28400173854601,11.48721515900348,8.6540731335978762,2.57470996885263,8.8965374787442197,49.371837568079627,13.01500274581848,23.55543029572296,14.05772939037894,26.132104550938951,24.454009672103439,65.05679657029043,23.714420327259059,38.161392514532579,24.225447799365529
5076,Sub-Saharan Africa,United Republic of Tanzania,TZA,2015,Lower middle income,929.7998046875,52542.823,2.5164581753212372,38.390803137488717,14.05933922582363,28.524267284731021,19.02559035195662,23.625858765264049,77.738830211334061,12.037896119114521,7.6847378499480072,2.53853581960341,9.1906176174203758,50.831470119237508,13.42021986581082,21.93543140876989,13.81287860618178,26.390517871646811,26.059624491665549,64.853933038582966,24.92279329186562,38.551496820089127,25.700193164959192
5077,Sub-Saharan Africa,United Republic of Tanzania,TZA,2016,Lower middle income,942.88903808593795,54401.802,2.6058907038379231,39.904032487998919,14.410138015583399,26.82829312392278,18.857536372494909,23.89047104084835,78.184237921168972,12.59799784217847,6.7154025662983514,2.5023616703542051,9.4878339018855176,52.281170229812197,13.82421841933887,20.325193957390741,13.569417393458201,26.64893119235478,27.665239311227541,64.651069506875501,26.131166256471939,38.936161791003777,27.16922685814728
5078,Sub-Saharan Africa,United Republic of Tanzania,TZA,2017,Lower middle income,975.90466308593795,56267.032,2.695323232354609,41.42747917809762,14.75071946575466,25.132318963114589,18.689482393033131,24.155083316432709,78.620224868051224,13.167520328195311,5.7460672826484682,2.4661875211049988,9.7884174374012645,53.720796408846617,14.22742447735375,18.724582427635632,13.32719668616401,26.90734451306264,29.27085413078964,64.448205975168037,27.3395392210785,39.315724639312712,28.632496246887651
5079,Sub-Saharan Africa,United Republic of Tanzania,TZA,2018,Lower middle income,1011.60015869141,58090.443,2.7847557608712958,42.961143207784829,15.08108357633742,23.436344802306341,18.52142841357141,24.41969559201701,79.046791051980207,13.746463577165191,4.7767319989988266,2.4300133718557788,10.09217347630695,55.149433879629449,14.63030290558901,17.133870651756979,13.08639256302456,27.165757833770499,30.87646895035175,64.245342443460572,28.547912185684819,39.68975997376868,30.08997681144977
5080,Sub-Saharan Africa,United Republic of Tanzania,TZA,2019,Lower middle income,1050.93176269531,59872.579,2.8741882893879822,44.505024577060539,15.40123034733168,21.740370641498149,18.353374434109639,24.68430786760138,79.463936472956448,14.334827589088039,3.807396715348943,2.393839222606573,10.3986792496063,56.565848126388943,15.03332118299261,15.553495988108709,12.84733470250973,27.424171154478358,32.482083769913856,64.042478911753108,29.756285150291379,40.057486506415422,31.54168280296614
5081,Sub-Saharan Africa,United Republic of Tanzania,TZA,2020,Lower middle income,1104.16442871094,61704.518,2.963620817904669,46.059123285924763,15.71115977873743,20.044396480689901,18.185320454647918,24.948920143185681,79.871661130979632,14.93261236396371,2.838061431699288,2.3576650733573672,10.7083821320859,57.97026558715045,15.43690077560241,13.98312142571586,12.60971221153128,27.682584475186331,34.087698589475849,63.839615380045643,30.964658114897698,40.419621465951913,32.987544896800962
5082,Sub-Saharan Africa,United Republic of Tanzania,TZA,2021,Lower middle income,1146.03198242188,63588.334,3.0530533464213332,47.623439334377153,16.010871870554549,18.348422319882161,18.017266475186151,25.21353241877004,80.269965026049945,15.539817901792491,1.8687261480494191,2.3214909241081472,11.02063172012917,59.361170770309883,15.841509128456689,12.42331258001408,12.374007521219349,27.940997795894191,35.693313409037501,63.636751848338122,32.173031079504312,40.775048764176553,34.427631134590023
5083,Sub-Saharan Africa,United Republic of Tanzania,TZA,2022,Lower middle income,1192.76647949219,65497.748,3.14248587493802,49.018463958275937,16.47987538692572,16.652448159073909,17.84921249572443,25.478144694354349,81.112386379545157,15.702905981196141,<1,2.2853167748589409,11.33565253323162,60.79115702961731,16.19486747129508,10.873911419535229,12.140064079552371,28.19941111660205,37.298928228599607,63.433888316630657,33.381404044110639,41.124122517469999,35.861901983442387
5084,Latin America and the Caribbean,United States Virgin Islands,VIR,2000,High income,NA,108.185,-,-,-,-,-,-,-,-,-,-,97.583093306081011,98.71835438146789,<1,1.2816456185321099,<1,-,-,-,-,47.313969183361763,51.404385198106127
5085,Latin America and the Caribbean,United States Virgin Islands,VIR,2001,High income,NA,108.006,-,-,-,-,-,-,-,-,-,-,97.612503475434821,98.718348943617926,<1,1.281651056382074,<1,-,-,-,-,47.274591176253978,51.443757767363948
5086,Latin America and the Caribbean,United States Virgin Islands,VIR,2002,High income,30062.022505045665,107.725,-,-,-,-,-,-,-,-,-,-,97.641913641547987,98.718343505767976,<1,1.2816564942320241,<1,-,-,-,-,47.235213169146192,51.483130336621777
5087,Latin America and the Caribbean,United States Virgin Islands,VIR,2003,High income,31731.256624118705,107.288,-,-,-,-,-,-,-,-,-,-,97.671323804420425,98.718338067918012,<1,1.281661932081988,<1,-,-,-,-,47.195835162038406,51.522502905879612
5088,Latin America and the Caribbean,United States Virgin Islands,VIR,2004,High income,35006.361440451386,106.743,-,-,-,-,-,-,-,-,-,-,97.700733964052205,98.718332630068062,<1,1.2816673699319381,<1,-,-,-,-,47.156457154930621,51.561875475137441
5089,Latin America and the Caribbean,United States Virgin Islands,VIR,2005,High income,40828.746092777517,106.481,-,-,-,-,-,-,-,-,-,-,97.730144120443299,98.718327192218098,<1,1.281672807781902,<1,-,-,-,-,47.117079147822842,51.601248044395263
